epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1607.14,1.26676,1.56391,1.16816,0.54548,0.48674,0.47623,0.29599,1.57331,1.76806,1.11613,0.000306116,0.000306116,0.000306116
43,1646.02,1.24514,1.50314,1.16509,0.52181,0.45474,0.47225,0.29934,1.54664,1.77966,1.11241,0.000298976,0.000298976,0.000298976
44,1684.61,1.24466,1.53693,1.16396,0.52625,0.46969,0.47929,0.29547,1.55301,1.81202,1.10603,0.000291779,0.000291779,0.000291779
45,1723.14,1.22806,1.472,1.15919,0.50655,0.48036,0.46049,0.29929,1.54697,1.75466,1.1067,0.000284531,0.000284531,0.000284531
46,1762.61,1.21995,1.47559,1.15258,0.4105,0.51984,0.44728,0.29231,1.55323,1.84882,1.10854,0.000277239,0.000277239,0.000277239
47,1800.55,1.234,1.46922,1.15437,0.58865,0.44901,0.45659,0.30545,1.54286,1.769,1.10209,0.000269911,0.000269911,0.000269911
48,1839.56,1.22266,1.46098,1.15811,0.60546,0.47425,0.47331,0.30634,1.51632,1.72588,1.08421,0.000262554,0.000262554,0.000262554
49,1877.71,1.21887,1.36678,1.12504,0.47202,0.49977,0.47987,0.30532,1.53162,1.73436,1.08626,0.000255175,0.000255175,0.000255175
50,1915.78,1.18012,1.37945,1.12731,0.42441,0.49851,0.45938,0.29729,1.55197,1.7464,1.11204,0.000247781,0.000247781,0.000247781
51,1954.31,1.21993,1.4295,1.1442,0.44513,0.51105,0.48185,0.30029,1.5274,1.71541,1.0807,0.00024038,0.00024038,0.00024038
52,1992.9,1.17471,1.37134,1.11993,0.4881,0.46795,0.47539,0.31814,1.45248,1.75162,1.06289,0.000232979,0.000232979,0.000232979
53,2031.65,1.18091,1.36266,1.1214,0.42506,0.53263,0.46866,0.30375,1.48474,1.72595,1.07788,0.000225585,0.000225585,0.000225585
54,2068.86,1.18822,1.34089,1.11316,0.45883,0.50199,0.47964,0.30845,1.50573,1.7179,1.07003,0.000218206,0.000218206,0.000218206
55,2108.6,1.16851,1.3497,1.10976,0.52408,0.45617,0.495,0.31256,1.51283,1.65066,1.08743,0.000210849,0.000210849,0.000210849
56,2145.2,1.14523,1.32288,1.10742,0.49496,0.47153,0.48372,0.30917,1.50799,1.69223,1.07555,0.000203521,0.000203521,0.000203521
57,2185.13,1.1618,1.30392,1.11959,0.46884,0.5512,0.50294,0.32563,1.51993,1.64153,1.08291,0.000196229,0.000196229,0.000196229
58,2224.02,1.14198,1.28695,1.10489,0.59074,0.4946,0.50625,0.32427,1.4993,1.6789,1.06215,0.000188981,0.000188981,0.000188981
59,2261.85,1.1635,1.28706,1.12262,0.55335,0.49232,0.50387,0.3178,1.5478,1.72233,1.10356,0.000181784,0.000181784,0.000181784
60,2300.19,1.15495,1.28149,1.12178,0.49732,0.5123,0.46917,0.30638,1.50095,1.70486,1.06818,0.000174644,0.000174644,0.000174644
61,2339.26,1.11379,1.23537,1.08734,0.48073,0.51147,0.48801,0.31717,1.51167,1.67503,1.09198,0.000167569,0.000167569,0.000167569
62,2378.54,1.1246,1.24915,1.11139,0.63725,0.43001,0.46851,0.30267,1.5673,1.70858,1.1107,0.000160567,0.000160567,0.000160567
63,2415.82,1.13982,1.25388,1.09902,0.50961,0.50966,0.49383,0.32278,1.49333,1.65026,1.08207,0.000153642,0.000153642,0.000153642
64,2453.16,1.10077,1.1962,1.08248,0.54835,0.498,0.50821,0.32772,1.4835,1.64936,1.07451,0.000146804,0.000146804,0.000146804
