epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5991.6,2.1067,2.6445,1.93208,0.39064,0.34511,0.28511,0.13127,2.33628,3.19196,1.82017,0.000282792,0.000282792,0.000282792
43,6106.5,2.07855,2.62255,1.9337,0.69477,0.28027,0.31527,0.14596,2.33095,2.86684,1.83399,0.000278079,0.000278079,0.000278079
44,6221.2,2.0567,2.58291,1.91855,0.45562,0.37543,0.34089,0.15594,2.29331,2.81975,1.81493,0.000273367,0.000273367,0.000273367
45,6338.32,2.03471,2.5462,1.8753,0.58741,0.29711,0.27739,0.14306,2.29677,3.12884,1.8273,0.000268654,0.000268654,0.000268654
46,6452.5,2.05223,2.55797,1.89296,0.34351,0.36097,0.28701,0.14304,2.29028,3.03701,1.83026,0.000263942,0.000263942,0.000263942
47,6568.89,1.97376,2.50731,1.84166,0.44887,0.37218,0.27143,0.12407,2.25319,3.17303,1.77106,0.00025923,0.00025923,0.00025923
48,6684.17,2.01213,2.53373,1.86296,0.39469,0.35655,0.30431,0.14579,2.28754,2.95999,1.81305,0.000254517,0.000254517,0.000254517
49,6799.69,2.02047,2.52913,1.82329,0.3998,0.35106,0.28894,0.14534,2.28314,3.14167,1.7711,0.000249805,0.000249805,0.000249805
50,6915.28,2.03207,2.51161,1.85128,0.4485,0.37825,0.32816,0.16077,2.25793,2.94401,1.80199,0.000245092,0.000245092,0.000245092
51,7029.74,1.97951,2.49745,1.83173,0.42304,0.37762,0.30219,0.15654,2.22701,2.94287,1.76731,0.00024038,0.00024038,0.00024038
52,7143.17,1.9746,2.45142,1.83319,0.3281,0.37026,0.30166,0.14682,2.24044,2.74376,1.74189,0.000235668,0.000235668,0.000235668
53,7256.99,1.94033,2.45304,1.80834,0.36602,0.36466,0.31676,0.14972,2.22633,2.69833,1.73456,0.000230955,0.000230955,0.000230955
