epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
92,3290.84,1.33169,1.24644,0.00877,0.6498,0.51886,0.56744,0.36394,1.85481,2.07699,0.01484,0.000273579,0.000273579,0.000273579
93,3329.04,1.33769,1.1946,0.00822,0.53122,0.55085,0.56349,0.36659,1.79592,2.09931,0.01294,0.000269911,0.000269911,0.000269911
94,3366.51,1.32936,1.20538,0.00858,0.58579,0.55809,0.57099,0.3767,1.77185,2.08474,0.01343,0.000266236,0.000266236,0.000266236
95,3402.91,1.34221,1.21582,0.00846,0.5881,0.54425,0.57126,0.37963,1.78183,2.00994,0.01376,0.000262554,0.000262554,0.000262554
96,3439.55,1.33579,1.20249,0.00851,0.4903,0.57468,0.56395,0.37584,1.77724,2.02997,0.01383,0.000258867,0.000258867,0.000258867
97,3475.81,1.32175,1.18604,0.00808,0.51911,0.55825,0.55957,0.38356,1.80882,1.96872,0.01324,0.000255175,0.000255175,0.000255175
98,3512.55,1.31207,1.14582,0.00845,0.55839,0.56415,0.59228,0.40806,1.7886,1.93453,0.01403,0.000251479,0.000251479,0.000251479
99,3548.59,1.33623,1.19502,0.00796,0.58304,0.55849,0.58254,0.39022,1.79861,2.04258,0.01361,0.000247781,0.000247781,0.000247781
100,3585.58,1.29209,1.1058,0.00795,0.65175,0.56411,0.58612,0.39023,1.76957,2.04445,0.01391,0.000244081,0.000244081,0.000244081
101,3621.66,1.31731,1.13434,0.00814,0.68715,0.52226,0.59642,0.39814,1.78584,1.99825,0.01382,0.00024038,0.00024038,0.00024038
102,3658.84,1.32006,1.11985,0.00767,0.51605,0.60464,0.57732,0.40147,1.69412,2.00206,0.01276,0.000236679,0.000236679,0.000236679
103,3694.98,1.30439,1.09782,0.00765,0.54652,0.58447,0.57054,0.38683,1.7838,2.06118,0.01392,0.000232979,0.000232979,0.000232979
104,3731.78,1.2876,1.09685,0.00776,0.61289,0.53618,0.55525,0.369,1.79526,2.11832,0.01299,0.000229281,0.000229281,0.000229281
105,3767.77,1.259,1.07554,0.00768,0.67692,0.49621,0.57422,0.39246,1.75205,2.07088,0.01251,0.000225585,0.000225585,0.000225585
106,3803.2,1.25529,1.07866,0.00774,0.75192,0.49835,0.58111,0.39239,1.77934,2.05597,0.01332,0.000221893,0.000221893,0.000221893
107,3838.59,1.31303,1.09926,0.00786,0.50163,0.5689,0.5345,0.37316,1.78468,1.9473,0.0138,0.000218206,0.000218206,0.000218206
108,3874.66,1.26739,1.10381,0.00762,0.59729,0.55181,0.57583,0.38242,1.77349,1.98829,0.01338,0.000214524,0.000214524,0.000214524
109,3910.9,1.28255,1.09658,0.00767,0.5638,0.59846,0.59841,0.41084,1.78965,1.97754,0.01318,0.000210849,0.000210849,0.000210849
110,3945.82,1.23649,1.06043,0.00746,0.56566,0.58105,0.60051,0.39966,1.75871,2.02421,0.01326,0.000207181,0.000207181,0.000207181
111,3982.1,1.25099,1.05467,0.00766,0.62999,0.55388,0.59795,0.39787,1.81302,1.91407,0.01391,0.000203521,0.000203521,0.000203521
112,4018.35,1.26763,1.06688,0.00756,0.51011,0.59941,0.55798,0.38113,1.74852,1.98529,0.01327,0.00019987,0.00019987,0.00019987
113,4054.33,1.25821,1.06871,0.00721,0.54859,0.59802,0.58611,0.39391,1.75345,1.93043,0.01246,0.000196229,0.000196229,0.000196229
114,4090.19,1.26258,1.04325,0.00706,0.58429,0.58761,0.58266,0.39401,1.75567,1.98518,0.01321,0.000192599,0.000192599,0.000192599
115,4125.63,1.23002,1.01775,0.0071,0.6383,0.57245,0.61138,0.41522,1.72567,1.92875,0.01301,0.000188981,0.000188981,0.000188981
116,4161.49,1.24051,1.05228,0.00701,0.57586,0.56886,0.57975,0.40148,1.78137,2.00215,0.01323,0.000185376,0.000185376,0.000185376
117,4197.34,1.23558,1.01318,0.00712,0.72553,0.51569,0.57476,0.3824,1.75817,2.0862,0.01317,0.000181784,0.000181784,0.000181784
118,4232.81,1.24584,1.03425,0.00723,0.57244,0.57695,0.58584,0.38367,1.74988,2.0225,0.01282,0.000178206,0.000178206,0.000178206
119,4268.57,1.21217,0.98594,0.00678,0.60066,0.54184,0.57564,0.38571,1.76725,2.04448,0.01302,0.000174644,0.000174644,0.000174644
120,4304.78,1.19828,0.99764,0.00707,0.65803,0.54029,0.57942,0.37881,1.7463,2.0412,0.0125,0.000171098,0.000171098,0.000171098
121,4340.57,1.2031,0.98345,0.00699,0.58792,0.55691,0.57754,0.38312,1.74176,2.04424,0.01276,0.000167569,0.000167569,0.000167569
122,4377.01,1.20632,0.95745,0.00702,0.63615,0.54308,0.57848,0.39132,1.74771,2.07552,0.01288,0.000164059,0.000164059,0.000164059
123,4412.88,1.1937,0.99899,0.00686,0.65902,0.55656,0.58893,0.39903,1.76295,2.02088,0.01331,0.000160567,0.000160567,0.000160567
124,4448.51,1.21089,1.01607,0.00683,0.55497,0.58776,0.57877,0.39985,1.75398,1.99772,0.01232,0.000157094,0.000157094,0.000157094
