epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,45.671,1.90123,5.63251,1.62779,0.45959,0.19179,0.15391,0.10224,1.95845,5.78016,1.4625,0.000156923,0.000156923,0.000156923
2,77.7526,1.77162,3.33644,1.4679,0.56684,0.21804,0.21211,0.12576,1.92512,3.7788,1.48646,0.000312465,0.000312465,0.000312465
3,110.808,1.82546,3.0154,1.51956,0.58474,0.23608,0.18696,0.11946,2.21586,3.4805,1.63434,0.000464866,0.000464866,0.000464866
4,142.495,1.80644,2.83194,1.49774,0.47685,0.24668,0.19731,0.11637,1.98941,3.43108,1.46326,0.000461863,0.000461863,0.000461863
5,174.503,1.78154,2.7384,1.46342,0.44794,0.31967,0.28542,0.16426,1.9468,2.85038,1.48505,0.00045715,0.00045715,0.00045715
6,206.65,1.71878,2.6223,1.45276,0.46133,0.32265,0.26818,0.15512,1.95386,2.66456,1.44225,0.000452438,0.000452438,0.000452438
7,239.087,1.71279,2.5336,1.44671,0.45736,0.30347,0.2926,0.17469,1.83865,2.43366,1.3525,0.000447726,0.000447726,0.000447726
8,271.807,1.66579,2.36747,1.40916,0.43444,0.32181,0.28676,0.17025,1.86202,2.72903,1.38026,0.000443013,0.000443013,0.000443013
9,304.975,1.63735,2.38624,1.38969,0.46141,0.38193,0.32501,0.18617,1.84395,2.4914,1.40271,0.000438301,0.000438301,0.000438301
10,335.357,1.65154,2.36327,1.40107,0.53915,0.33178,0.32248,0.19206,1.85355,2.61503,1.34191,0.000433588,0.000433588,0.000433588
11,369.01,1.59964,2.28233,1.36785,0.43821,0.3561,0.37545,0.23071,1.74985,2.30487,1.31288,0.000428876,0.000428876,0.000428876
12,404.795,1.59106,2.27744,1.34808,0.44311,0.35472,0.35733,0.21373,1.73633,2.24753,1.32308,0.000424164,0.000424164,0.000424164
13,439.347,1.56184,2.1992,1.34675,0.45259,0.3268,0.39872,0.22615,1.75714,2.25501,1.27796,0.000419451,0.000419451,0.000419451
14,472.811,1.51143,2.14412,1.32348,0.50723,0.35201,0.37703,0.22915,1.67322,2.23042,1.26671,0.000414739,0.000414739,0.000414739
15,506.998,1.51936,2.14566,1.32385,0.61797,0.36369,0.39207,0.24387,1.70738,2.16262,1.26788,0.000410026,0.000410026,0.000410026
16,540.654,1.53505,2.15893,1.32596,0.53866,0.36203,0.35502,0.21347,1.71728,2.16917,1.27888,0.000405314,0.000405314,0.000405314
17,575.024,1.51707,2.05743,1.29947,0.41728,0.42635,0.40075,0.25698,1.60567,2.15957,1.24356,0.000400602,0.000400602,0.000400602
18,608.832,1.48343,2.04723,1.29339,0.49039,0.44377,0.44731,0.25412,1.68156,2.09581,1.2614,0.000395889,0.000395889,0.000395889
19,641.847,1.43779,1.94389,1.26281,0.59262,0.37323,0.44937,0.26885,1.62546,2.01437,1.23263,0.000391177,0.000391177,0.000391177
20,676.84,1.44573,2.00307,1.27841,0.54717,0.43607,0.42349,0.25876,1.65849,2.03754,1.22157,0.000386464,0.000386464,0.000386464
21,710.991,1.41768,1.939,1.26572,0.59558,0.41184,0.42146,0.25907,1.61982,2.00708,1.20206,0.000381752,0.000381752,0.000381752
22,745.91,1.4498,1.97497,1.27156,0.43482,0.47459,0.46083,0.28285,1.62147,1.96617,1.2025,0.00037704,0.00037704,0.00037704
23,779.983,1.42898,1.93269,1.24894,0.43048,0.49664,0.4649,0.26457,1.64865,1.95048,1.21983,0.000372327,0.000372327,0.000372327
