epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
76,2502.37,1.36577,1.67965,0.00866,0.71928,0.44089,0.53437,0.37353,1.65903,2.06043,0.01252,0.00012257,0.00012257,0.00012257
77,2533.87,1.3668,1.65614,0.00842,0.60788,0.47384,0.53801,0.38214,1.67008,2.08905,0.01288,0.000117858,0.000117858,0.000117858
78,2567.64,1.34413,1.64988,0.00885,0.56925,0.50744,0.53466,0.36551,1.70132,2.1264,0.0129,0.000113145,0.000113145,0.000113145
79,2599.9,1.35316,1.6244,0.00873,0.54367,0.51219,0.5332,0.36081,1.6826,2.11778,0.01237,0.000108433,0.000108433,0.000108433
80,2632.67,1.31073,1.63467,0.00859,0.54495,0.51055,0.52395,0.36871,1.64956,2.08235,0.01263,0.00010372,0.00010372,0.00010372
81,2664.99,1.38263,1.61958,0.00876,0.52739,0.53962,0.54302,0.37167,1.63718,2.09778,0.01293,9.9008e-05,9.9008e-05,9.9008e-05
82,2698.58,1.31774,1.60514,0.00853,0.69776,0.45437,0.5377,0.378,1.65513,2.09085,0.01203,9.42956e-05,9.42956e-05,9.42956e-05
83,2728.53,1.35703,1.65656,0.00886,0.5384,0.53045,0.54813,0.37056,1.67744,2.11085,0.01249,8.95832e-05,8.95832e-05,8.95832e-05
84,2763.42,1.32444,1.56694,0.00881,0.5161,0.54751,0.54605,0.37782,1.66743,2.06323,0.01257,8.48708e-05,8.48708e-05,8.48708e-05
85,2796.55,1.31845,1.61345,0.0084,0.55932,0.53207,0.55471,0.38462,1.67958,2.05702,0.01308,8.01584e-05,8.01584e-05,8.01584e-05
86,2829.56,1.306,1.56058,0.00844,0.51136,0.56095,0.55495,0.38614,1.69042,2.05024,0.01257,7.5446e-05,7.5446e-05,7.5446e-05
87,2862.9,1.31155,1.58797,0.00845,0.59466,0.49511,0.55685,0.3853,1.69179,2.06503,0.01229,7.07336e-05,7.07336e-05,7.07336e-05
88,2894.76,1.29916,1.54032,0.00807,0.57567,0.53976,0.55463,0.38723,1.67285,2.07659,0.01234,6.60212e-05,6.60212e-05,6.60212e-05
89,2926.94,1.32903,1.52459,0.00839,0.55775,0.53785,0.54511,0.38452,1.68381,2.08071,0.01232,6.13088e-05,6.13088e-05,6.13088e-05
90,2959.99,1.30425,1.56503,0.00837,0.56228,0.52832,0.54383,0.37455,1.68483,2.05892,0.01242,5.65964e-05,5.65964e-05,5.65964e-05
91,3002.25,1.4397,1.6043,0.01199,0.69107,0.42655,0.52149,0.36294,1.67167,2.12534,0.01364,5.1884e-05,5.1884e-05,5.1884e-05
92,3035.56,1.39634,1.51162,0.0115,0.55008,0.49526,0.54064,0.36799,1.69471,2.06015,0.01331,4.71716e-05,4.71716e-05,4.71716e-05
93,3067.53,1.37524,1.48731,0.0106,0.53106,0.52219,0.54282,0.38592,1.70064,2.02727,0.01338,4.24592e-05,4.24592e-05,4.24592e-05
94,3098.74,1.41079,1.4865,0.01121,0.7105,0.44183,0.52944,0.3769,1.69449,2.03675,0.0132,3.77468e-05,3.77468e-05,3.77468e-05
95,3132.08,1.37512,1.4417,0.01048,0.5302,0.51269,0.53032,0.37684,1.67533,2.04539,0.0132,3.30344e-05,3.30344e-05,3.30344e-05
96,3164.22,1.37308,1.41399,0.00994,0.59509,0.50822,0.53589,0.37625,1.65698,2.04466,0.01298,2.8322e-05,2.8322e-05,2.8322e-05
97,3193.75,1.36425,1.43326,0.01025,0.57051,0.50858,0.53597,0.37885,1.6679,2.05361,0.01288,2.36096e-05,2.36096e-05,2.36096e-05
98,3227.88,1.36837,1.4585,0.01023,0.60276,0.49357,0.5381,0.38192,1.66546,2.04499,0.01313,1.88972e-05,1.88972e-05,1.88972e-05
99,3260.06,1.37992,1.43563,0.01026,0.64854,0.48631,0.54221,0.37868,1.67496,2.03842,0.01315,1.41848e-05,1.41848e-05,1.41848e-05
100,3292,1.34387,1.39111,0.01015,0.65378,0.47677,0.53748,0.37709,1.67095,2.04402,0.01297,9.4724e-06,9.4724e-06,9.4724e-06
